"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20214","11410720","북가좌2동","CS300021","문구","5","6","0","0","0","0","1"
"20214","11410720","북가좌2동","CS300022","화장품","20","20","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300023","미용재료","4","4","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300024","운동/경기용품","3","3","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300026","완구","1","1","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300028","화초","4","4","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300029","애완동물","2","2","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300031","가구","5","5","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300032","가전제품","5","5","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300033","철물점","6","6","0","0","33","2","0"
"20214","11410720","북가좌2동","CS300034","악기","1","1","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300035","인테리어","14","14","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300036","조명용품","3","3","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300038","자동차부품","2","2","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300039","모터사이클및부품","2","2","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300040","재생용품 판매점","3","3","0","0","0","0","0"
"20214","11410720","북가좌2동","CS300043","전자상거래업","44","44","11","5","2","1","0"
"20214","11440555","아현동","CS100001","한식음식점","97","111","2","2","2","2","14"
"20214","11440555","아현동","CS100002","중식음식점","6","7","0","0","0","0","1"
"20214","11440555","아현동","CS100003","일식음식점","10","14","0","0","0","0","4"
"20214","11440555","아현동","CS100004","양식음식점","6","6","0","0","0","0","0"
"20214","11440555","아현동","CS100005","제과점","7","12","8","1","8","1","5"
"20214","11440555","아현동","CS100006","패스트푸드점","5","9","0","0","0","0","4"
"20214","11440555","아현동","CS100007","치킨전문점","6","15","13","2","7","1","9"
"20214","11440555","아현동","CS100008","분식전문점","24","34","0","0","3","1","10"
"20214","11440555","아현동","CS100009","호프-간이주점","27","30","0","0","3","1","3"
"20214","11440555","아현동","CS100010","커피-음료","35","53","6","3","0","0","18"
"20214","11440555","아현동","CS200001","일반교습학원","43","46","2","1","0","0","3"
"20214","11440555","아현동","CS200002","외국어학원","6","6","0","0","0","0","0"
"20214","11440555","아현동","CS200003","예술학원","23","24","0","0","0","0","1"
"20214","11440555","아현동","CS200005","스포츠 강습","22","26","0","0","0","0","4"
"20214","11440555","아현동","CS200006","일반의원","39","39","3","1","0","0","0"
"20214","11440555","아현동","CS200007","치과의원","19","19","0","0","0","0","0"
"20214","11440555","아현동","CS200008","한의원","17","17","6","1","0","0","0"
"20214","11440555","아현동","CS200009","동물병원","7","7","0","0","0","0","0"
"20214","11440555","아현동","CS200010","변호사사무소","8","8","0","0","0","0","0"
"20214","11440555","아현동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS200012","법무사사무소","12","12","0","0","0","0","0"
"20214","11440555","아현동","CS200013","기타법무서비스","13","13","8","1","15","2","0"
"20214","11440555","아현동","CS200014","회계사사무소","4","4","0","0","0","0","0"
"20214","11440555","아현동","CS200015","세무사사무소","26","26","8","2","0","0","0"
"20214","11440555","아현동","CS200016","당구장","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS200017","골프연습장","5","6","0","0","0","0","1"
"20214","11440555","아현동","CS200019","PC방","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS200022","복권방","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS200023","통신기기수리","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS200024","스포츠클럽","15","16","0","0","6","1","1"
"20214","11440555","아현동","CS200025","자동차수리","3","4","0","0","0","0","1"
"20214","11440555","아현동","CS200026","자동차미용","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS200028","미용실","47","55","9","5","2","1","8"
"20214","11440555","아현동","CS200029","네일숍","10","10","0","0","0","0","0"
"20214","11440555","아현동","CS200030","피부관리실","19","20","0","0","5","1","1"
"20214","11440555","아현동","CS200031","세탁소","11","13","0","0","8","1","2"
"20214","11440555","아현동","CS200033","부동산중개업","151","151","5","8","1","2","0"
"20214","11440555","아현동","CS200034","여관","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS200037","노래방","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS200038","독서실","6","6","17","1","0","0","0"
"20214","11440555","아현동","CS200040","녹음실","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS200041","사진관","5","5","0","0","0","0","0"
"20214","11440555","아현동","CS200042","통번역서비스","11","11","18","2","0","0","0"
"20214","11440555","아현동","CS200043","건축물청소","6","6","0","0","0","0","0"
"20214","11440555","아현동","CS200044","여행사","82","82","1","1","0","0","0"
"20214","11440555","아현동","CS200046","의류임대","7","7","0","0","0","0","0"
"20214","11440555","아현동","CS200047","가정용품임대","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS300001","슈퍼마켓","17","26","4","1","0","0","9"
"20214","11440555","아현동","CS300002","편의점","3","20","0","0","0","0","17"
"20214","11440555","아현동","CS300003","컴퓨터및주변장치판매","15","15","0","0","0","0","0"
"20214","11440555","아현동","CS300004","핸드폰","11","11","0","0","0","0","0"
"20214","11440555","아현동","CS300005","주류도매","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS300006","미곡판매","8","8","50","4","13","1","0"
"20214","11440555","아현동","CS300007","육류판매","14","14","7","1","0","0","0"
"20214","11440555","아현동","CS300008","수산물판매","12","12","0","0","0","0","0"
"20214","11440555","아현동","CS300009","청과상","12","13","0","0","0","0","1"
"20214","11440555","아현동","CS300010","반찬가게","21","22","0","0","9","2","1"
"20214","11440555","아현동","CS300011","일반의류","48","50","2","1","2","1","2"
"20214","11440555","아현동","CS300012","한복점","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS300013","유아의류","4","4","25","1","0","0","0"
"20214","11440555","아현동","CS300014","신발","4","4","0","0","0","0","0"
"20214","11440555","아현동","CS300015","가방","4","5","0","0","0","0","1"
"20214","11440555","아현동","CS300016","안경","8","9","0","0","0","0","1"
"20214","11440555","아현동","CS300017","시계및귀금속","6","6","0","0","0","0","0"
"20214","11440555","아현동","CS300018","의약품","25","25","0","0","0","0","0"
"20214","11440555","아현동","CS300019","의료기기","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS300020","서적","11","12","0","0","0","0","1"
"20214","11440555","아현동","CS300021","문구","5","6","0","0","0","0","1"
"20214","11440555","아현동","CS300022","화장품","22","25","0","0","4","1","3"
"20214","11440555","아현동","CS300023","미용재료","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS300024","운동/경기용품","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS300026","완구","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS300027","섬유제품","11","11","0","0","0","0","0"
"20214","11440555","아현동","CS300028","화초","14","14","7","1","7","1","0"
"20214","11440555","아현동","CS300029","애완동물","4","4","25","1","0","0","0"
"20214","11440555","아현동","CS300031","가구","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS300032","가전제품","4","4","0","0","0","0","0"
"20214","11440555","아현동","CS300033","철물점","4","4","0","0","0","0","0"
"20214","11440555","아현동","CS300035","인테리어","11","11","0","0","0","0","0"
"20214","11440555","아현동","CS300036","조명용품","28","28","4","1","0","0","0"
"20214","11440555","아현동","CS300038","자동차부품","2","2","0","0","0","0","0"
"20214","11440555","아현동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS300040","재생용품 판매점","1","1","0","0","100","1","0"
"20214","11440555","아현동","CS300041","예술품","1","1","0","0","0","0","0"
"20214","11440555","아현동","CS300043","전자상거래업","40","40","3","1","0","0","0"
"20214","11440565","공덕동","CS100001","한식음식점","208","226","4","8","4","9","18"
"20214","11440565","공덕동","CS100002","중식음식점","16","16","6","1","6","1","0"
"20214","11440565","공덕동","CS100003","일식음식점","21","25","4","1","0","0","4"
"20214","11440565","공덕동","CS100004","양식음식점","13","17","0","0","0","0","4"
"20214","11440565","공덕동","CS100005","제과점","16","20","0","0","0","0","4"
"20214","11440565","공덕동","CS100006","패스트푸드점","7","18","6","1","6","1","11"
"20214","11440565","공덕동","CS100007","치킨전문점","7","22","0","0","5","1","15"
"20214","11440565","공덕동","CS100008","분식전문점","30","44","5","2","2","1","14"
"20214","11440565","공덕동","CS100009","호프-간이주점","62","62","0","0","7","4","0"
"20214","11440565","공덕동","CS100010","커피-음료","57","72","6","4","4","3","15"
"20214","11440565","공덕동","CS200001","일반교습학원","59","69","4","3","1","1","10"
"20214","11440565","공덕동","CS200002","외국어학원","6","6","0","0","0","0","0"
"20214","11440565","공덕동","CS200003","예술학원","27","29","0","0","3","1","2"
"20214","11440565","공덕동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS200005","스포츠 강습","24","25","12","3","0","0","1"
"20214","11440565","공덕동","CS200006","일반의원","31","31","0","0","0","0","0"
"20214","11440565","공덕동","CS200007","치과의원","17","17","0","0","0","0","0"
"20214","11440565","공덕동","CS200008","한의원","11","11","0","0","0","0","0"
"20214","11440565","공덕동","CS200009","동물병원","3","3","0","0","0","0","0"
"20214","11440565","공덕동","CS200010","변호사사무소","53","53","2","1","4","2","0"
"20214","11440565","공덕동","CS200012","법무사사무소","39","39","0","0","0","0","0"
"20214","11440565","공덕동","CS200013","기타법무서비스","9","9","0","0","0","0","0"
"20214","11440565","공덕동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS200015","세무사사무소","30","30","3","1","0","0","0"
"20214","11440565","공덕동","CS200016","당구장","13","13","0","0","8","1","0"
"20214","11440565","공덕동","CS200017","골프연습장","2","2","0","0","0","0","0"
"20214","11440565","공덕동","CS200019","PC방","2","2","0","0","0","0","0"
"20214","11440565","공덕동","CS200020","전자게임장","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20214","11440565","공덕동","CS200022","복권방","2","2","0","0","0","0","0"
"20214","11440565","공덕동","CS200024","스포츠클럽","13","13","0","0","0","0","0"
"20214","11440565","공덕동","CS200025","자동차수리","3","5","0","0","20","1","2"
"20214","11440565","공덕동","CS200026","자동차미용","6","6","17","1","0","0","0"
"20214","11440565","공덕동","CS200027","모터사이클수리","3","3","0","0","0","0","0"
"20214","11440565","공덕동","CS200028","미용실","63","69","0","0","0","0","6"
"20214","11440565","공덕동","CS200029","네일숍","8","8","0","0","0","0","0"
"20214","11440565","공덕동","CS200030","피부관리실","18","19","11","2","0","0","1"
"20214","11440565","공덕동","CS200031","세탁소","20","25","8","2","0","0","5"
"20214","11440565","공덕동","CS200032","가전제품수리","7","7","0","0","0","0","0"
"20214","11440565","공덕동","CS200033","부동산중개업","185","185","3","6","1","2","0"
"20214","11440565","공덕동","CS200034","여관","8","8","13","1","0","0","0"
"20214","11440565","공덕동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS200037","노래방","15","15","7","1","0","0","0"
"20214","11440565","공덕동","CS200038","독서실","5","5","40","2","40","2","0"
"20214","11440565","공덕동","CS200041","사진관","20","20","0","0","0","0","0"
"20214","11440565","공덕동","CS200042","통번역서비스","10","10","0","0","0","0","0"
"20214","11440565","공덕동","CS200043","건축물청소","14","14","0","0","0","0","0"
"20214","11440565","공덕동","CS200044","여행사","49","49","0","0","2","1","0"
"20214","11440565","공덕동","CS200046","의류임대","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS300001","슈퍼마켓","33","43","5","2","0","0","10"
"20214","11440565","공덕동","CS300002","편의점","9","28","7","2","0","0","19"
"20214","11440565","공덕동","CS300003","컴퓨터및주변장치판매","22","22","0","0","0","0","0"
"20214","11440565","공덕동","CS300004","핸드폰","15","15","0","0","7","1","0"
"20214","11440565","공덕동","CS300005","주류도매","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS300006","미곡판매","7","7","0","0","0","0","0"
"20214","11440565","공덕동","CS300007","육류판매","17","17","0","0","0","0","0"
"20214","11440565","공덕동","CS300008","수산물판매","8","8","0","0","0","0","0"
"20214","11440565","공덕동","CS300009","청과상","25","25","0","0","0","0","0"
"20214","11440565","공덕동","CS300010","반찬가게","28","28","0","0","0","0","0"
"20214","11440565","공덕동","CS300011","일반의류","56","56","2","1","0","0","0"
"20214","11440565","공덕동","CS300013","유아의류","3","4","0","0","0","0","1"
"20214","11440565","공덕동","CS300014","신발","3","3","0","0","33","1","0"
"20214","11440565","공덕동","CS300015","가방","4","4","0","0","0","0","0"
"20214","11440565","공덕동","CS300016","안경","2","3","0","0","0","0","1"
"20214","11440565","공덕동","CS300017","시계및귀금속","4","4","0","0","0","0","0"
"20214","11440565","공덕동","CS300018","의약품","31","32","3","1","0","0","1"
"20214","11440565","공덕동","CS300019","의료기기","11","11","9","1","0","0","0"
"20214","11440565","공덕동","CS300020","서적","7","7","0","0","0","0","0"
"20214","11440565","공덕동","CS300021","문구","10","10","0","0","10","1","0"
"20214","11440565","공덕동","CS300022","화장품","46","49","2","1","2","1","3"
"20214","11440565","공덕동","CS300023","미용재료","4","4","0","0","0","0","0"
"20214","11440565","공덕동","CS300024","운동/경기용품","10","10","0","0","0","0","0"
"20214","11440565","공덕동","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"20214","11440565","공덕동","CS300026","완구","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS300027","섬유제품","8","8","0","0","0","0","0"
"20214","11440565","공덕동","CS300028","화초","14","14","0","0","0","0","0"
"20214","11440565","공덕동","CS300029","애완동물","4","5","0","0","0","0","1"
"20214","11440565","공덕동","CS300030","중고가구","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS300031","가구","19","19","0","0","5","1","0"
"20214","11440565","공덕동","CS300032","가전제품","6","6","0","0","0","0","0"
"20214","11440565","공덕동","CS300033","철물점","10","10","0","0","0","0","0"
"20214","11440565","공덕동","CS300034","악기","3","3","0","0","0","0","0"
"20214","11440565","공덕동","CS300035","인테리어","18","18","0","0","0","0","0"
"20214","11440565","공덕동","CS300036","조명용품","13","13","0","0","0","0","0"
"20214","11440565","공덕동","CS300038","자동차부품","4","4","0","0","25","1","0"
"20214","11440565","공덕동","CS300039","모터사이클및부품","3","3","0","0","0","0","0"
"20214","11440565","공덕동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20214","11440565","공덕동","CS300041","예술품","2","2","50","1","0","0","0"
"20214","11440565","공덕동","CS300042","주유소","1","1","0","0","0","0","0"
"20214","11440565","공덕동","CS300043","전자상거래업","70","70","4","3","3","2","0"
"20214","11440585","도화동","CS100001","한식음식점","154","170","5","9","4","6","16"
"20214","11440585","도화동","CS100002","중식음식점","16","19","0","0","0","0","3"
"20214","11440585","도화동","CS100003","일식음식점","16","19","0","0","5","1","3"
"20214","11440585","도화동","CS100004","양식음식점","15","17","6","1","12","2","2"
"20214","11440585","도화동","CS100005","제과점","11","19","0","0","11","2","8"
"20214","11440585","도화동","CS100006","패스트푸드점","7","15","7","1","7","1","8"
"20214","11440585","도화동","CS100007","치킨전문점","8","24","21","5","4","1","16"
"20214","11440585","도화동","CS100008","분식전문점","28","40","8","3","0","0","12"
"20214","11440585","도화동","CS100009","호프-간이주점","64","73","1","1","6","4","9"
"20214","11440585","도화동","CS100010","커피-음료","37","61","5","3","3","2","24"
"20214","11440585","도화동","CS200001","일반교습학원","37","43","7","3","5","2","6"
"20214","11440585","도화동","CS200002","외국어학원","8","8","0","0","0","0","0"
"20214","11440585","도화동","CS200003","예술학원","33","34","6","2","3","1","1"
"20214","11440585","도화동","CS200005","스포츠 강습","26","30","3","1","3","1","4"
"20214","11440585","도화동","CS200006","일반의원","45","45","2","1","0","0","0"
"20214","11440585","도화동","CS200007","치과의원","17","17","0","0","0","0","0"
"20214","11440585","도화동","CS200008","한의원","15","15","0","0","0","0","0"
"20214","11440585","도화동","CS200009","동물병원","2","2","0","0","0","0","0"
"20214","11440585","도화동","CS200010","변호사사무소","5","5","20","1","0","0","0"
"20214","11440585","도화동","CS200011","변리사사무소","2","2","0","0","0","0","0"
"20214","11440585","도화동","CS200012","법무사사무소","5","5","0","0","0","0","0"
"20214","11440585","도화동","CS200013","기타법무서비스","12","12","8","1","8","1","0"
"20214","11440585","도화동","CS200014","회계사사무소","2","2","0","0","0","0","0"
"20214","11440585","도화동","CS200015","세무사사무소","14","14","7","1","0","0","0"
"20214","11440585","도화동","CS200016","당구장","9","9","0","0","0","0","0"
"20214","11440585","도화동","CS200017","골프연습장","7","7","0","0","0","0","0"
"20214","11440585","도화동","CS200018","볼링장","1","1","0","0","0","0","0"
"20214","11440585","도화동","CS200019","PC방","2","2","0","0","0","0","0"
"20214","11440585","도화동","CS200021","기타오락장","1","2","0","0","0","0","1"
"20214","11440585","도화동","CS200022","복권방","2","2","0","0","0","0","0"
"20214","11440585","도화동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20214","11440585","도화동","CS200024","스포츠클럽","9","10","0","0","0","0","1"
"20214","11440585","도화동","CS200025","자동차수리","3","4","0","0","0","0","1"
"20214","11440585","도화동","CS200028","미용실","37","43","5","2","2","1","6"
"20214","11440585","도화동","CS200029","네일숍","14","14","0","0","0","0","0"
"20214","11440585","도화동","CS200030","피부관리실","24","25","12","3","0","0","1"
"20214","11440585","도화동","CS200031","세탁소","12","15","0","0","7","1","3"
"20214","11440585","도화동","CS200032","가전제품수리","4","4","0","0","0","0","0"
"20214","11440585","도화동","CS200033","부동산중개업","112","112","4","4","2","2","0"
"20214","11440585","도화동","CS200034","여관","3","3","0","0","0","0","0"
"20214","11440585","도화동","CS200035","게스트하우스","10","10","0","0","0","0","0"
"20214","11440585","도화동","CS200037","노래방","22","22","5","1","9","2","0"
"20214","11440585","도화동","CS200038","독서실","3","4","25","1","0","0","1"
"20214","11440585","도화동","CS200040","녹음실","1","1","0","0","0","0","0"
"20214","11440585","도화동","CS200041","사진관","9","9","0","0","0","0","0"
"20214","11440585","도화동","CS200042","통번역서비스","11","11","9","1","0","0","0"
"20214","11440585","도화동","CS200043","건축물청소","8","8","13","1","0","0","0"
"20214","11440585","도화동","CS200044","여행사","51","51","2","1","8","4","0"
"20214","11440585","도화동","CS200047","가정용품임대","6","6","17","1","0","0","0"
"20214","11440585","도화동","CS300001","슈퍼마켓","12","21","5","1","5","1","9"
"20214","11440585","도화동","CS300002","편의점","4","21","5","1","0","0","17"
"20214","11440585","도화동","CS300003","컴퓨터및주변장치판매","50","50","0","0","2","1","0"
"20214","11440585","도화동","CS300004","핸드폰","13","13","0","0","0","0","0"
"20214","11440585","도화동","CS300005","주류도매","1","1","0","0","0","0","0"
"20214","11440585","도화동","CS300006","미곡판매","5","5","0","0","0","0","0"
"20214","11440585","도화동","CS300007","육류판매","9","9","11","1","11","1","0"
"20214","11440585","도화동","CS300008","수산물판매","4","4","0","0","0","0","0"
"20214","11440585","도화동","CS300009","청과상","17","17","6","1","0","0","0"
"20214","11440585","도화동","CS300010","반찬가게","24","25","8","2","0","0","1"
"20214","11440585","도화동","CS300011","일반의류","39","39","3","1","3","1","0"
"20214","11440585","도화동","CS300013","유아의류","2","4","0","0","0","0","2"
"20214","11440585","도화동","CS300014","신발","3","3","0","0","0","0","0"
"20214","11440585","도화동","CS300015","가방","6","6","0","0","0","0","0"
"20214","11440585","도화동","CS300016","안경","4","6","0","0","0","0","2"
"20214","11440585","도화동","CS300017","시계및귀금속","6","6","0","0","0","0","0"
"20214","11440585","도화동","CS300018","의약품","24","26","0","0","0","0","2"
"20214","11440585","도화동","CS300019","의료기기","12","12","0","0","0","0","0"
"20214","11440585","도화동","CS300020","서적","11","11","0","0","0","0","0"
"20214","11440585","도화동","CS300021","문구","10","11","0","0","0","0","1"
"20214","11440585","도화동","CS300022","화장품","40","41","0","0","0","0","1"
"20214","11440585","도화동","CS300023","미용재료","2","2","0","0","0","0","0"
"20214","11440585","도화동","CS300024","운동/경기용품","5","5","20","1","0","0","0"
"20214","11440585","도화동","CS300026","완구","2","2","0","0","0","0","0"
"20214","11440585","도화동","CS300027","섬유제품","6","6","0","0","0","0","0"
"20214","11440585","도화동","CS300028","화초","12","12","0","0","0","0","0"
"20214","11440585","도화동","CS300031","가구","3","3","0","0","0","0","0"
"20214","11440585","도화동","CS300032","가전제품","3","3","0","0","0","0","0"
"20214","11440585","도화동","CS300033","철물점","4","4","0","0","0","0","0"
"20214","11440585","도화동","CS300035","인테리어","8","8","13","1","0","0","0"
"20214","11440585","도화동","CS300036","조명용품","22","22","0","0","0","0","0"
"20214","11440585","도화동","CS300037","중고차판매","3","3","0","0","0","0","0"
"20214","11440585","도화동","CS300038","자동차부품","5","5","0","0","0","0","0"
"20214","11440585","도화동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20214","11440585","도화동","CS300041","예술품","5","5","0","0","0","0","0"
"20214","11440585","도화동","CS300043","전자상거래업","65","65","5","3","5","3","0"
"20214","11440590","용강동","CS100001","한식음식점","166","203","5","11","3","7","37"
"20214","11440590","용강동","CS100002","중식음식점","16","17","0","0","0","0","1"
"20214","11440590","용강동","CS100003","일식음식점","23","27","7","2","7","2","4"
"20214","11440590","용강동","CS100004","양식음식점","18","22","5","1","5","1","4"
"20214","11440590","용강동","CS100005","제과점","6","13","31","4","0","0","7"
"20214","11440590","용강동","CS100006","패스트푸드점","8","16","6","1","6","1","8"
"20214","11440590","용강동","CS100007","치킨전문점","5","18","11","2","0","0","13"
"20214","11440590","용강동","CS100008","분식전문점","17","25","8","2","4","1","8"
"20214","11440590","용강동","CS100009","호프-간이주점","53","59","3","2","10","6","6"
"20214","11440590","용강동","CS100010","커피-음료","53","68","13","9","9","6","15"
"20214","11440590","용강동","CS200001","일반교습학원","69","77","5","4","5","4","8"
"20214","11440590","용강동","CS200002","외국어학원","8","8","0","0","0","0","0"
"20214","11440590","용강동","CS200003","예술학원","36","41","0","0","2","1","5"
"20214","11440590","용강동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20214","11440590","용강동","CS200005","스포츠 강습","32","34","21","7","3","1","2"
"20214","11440590","용강동","CS200006","일반의원","13","13","0","0","0","0","0"
"20214","11440590","용강동","CS200007","치과의원","13","13","0","0","0","0","0"
"20214","11440590","용강동","CS200008","한의원","7","7","0","0","0","0","0"
"20214","11440590","용강동","CS200009","동물병원","2","2","0","0","0","0","0"
"20214","11440590","용강동","CS200010","변호사사무소","6","6","0","0","0","0","0"
"20214","11440590","용강동","CS200011","변리사사무소","3","3","33","1","0","0","0"
"20214","11440590","용강동","CS200012","법무사사무소","2","2","0","0","0","0","0"
"20214","11440590","용강동","CS200013","기타법무서비스","29","29","3","1","3","1","0"
"20214","11440590","용강동","CS200014","회계사사무소","4","4","0","0","0","0","0"
"20214","11440590","용강동","CS200015","세무사사무소","35","35","0","0","0","0","0"
"20214","11440590","용강동","CS200016","당구장","12","12","0","0","0","0","0"
"20214","11440590","용강동","CS200017","골프연습장","12","12","0","0","0","0","0"
"20214","11440590","용강동","CS200019","PC방","2","2","0","0","0","0","0"
"20214","11440590","용강동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20214","11440590","용강동","CS200024","스포츠클럽","14","14","0","0","0","0","0"
"20214","11440590","용강동","CS200025","자동차수리","10","12","8","1","0","0","2"
"20214","11440590","용강동","CS200026","자동차미용","5","5","0","0","0","0","0"
"20214","11440590","용강동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20214","11440590","용강동","CS200028","미용실","35","37","0","0","0","0","2"
"20214","11440590","용강동","CS200029","네일숍","8","8","13","1","0","0","0"
"20214","11440590","용강동","CS200030","피부관리실","10","12","0","0","0","0","2"
"20214","11440590","용강동","CS200031","세탁소","11","15","7","1","0","0","4"
"20214","11440590","용강동","CS200032","가전제품수리","5","5","0","0","0","0","0"
"20214","11440590","용강동","CS200033","부동산중개업","146","146","4","6","1","1","0"
"20214","11440590","용강동","CS200034","여관","1","1","0","0","0","0","0"
"20214","11440590","용강동","CS200037","노래방","19","19","0","0","0","0","0"
"20214","11440590","용강동","CS200038","독서실","9","9","11","1","0","0","0"
"20214","11440590","용강동","CS200040","녹음실","6","6","0","0","0","0","0"
"20214","11440590","용강동","CS200041","사진관","11","11","9","1","0","0","0"
"20214","11440590","용강동","CS200042","통번역서비스","14","14","7","1","0","0","0"
"20214","11440590","용강동","CS200043","건축물청소","11","11","0","0","0","0","0"
"20214","11440590","용강동","CS200044","여행사","100","100","1","1","3","3","0"
"20214","11440590","용강동","CS200045","비디오/서적임대","2","3","0","0","0","0","1"
"20214","11440590","용강동","CS200047","가정용품임대","3","3","0","0","0","0","0"
"20214","11440590","용강동","CS300001","슈퍼마켓","17","27","4","1","4","1","10"
"20214","11440590","용강동","CS300002","편의점","7","26","4","1","4","1","19"
"20214","11440590","용강동","CS300003","컴퓨터및주변장치판매","59","59","3","2","0","0","0"
"20214","11440590","용강동","CS300004","핸드폰","18","18","0","0","6","1","0"
"20214","11440590","용강동","CS300005","주류도매","9","9","0","0","0","0","0"
"20214","11440590","용강동","CS300006","미곡판매","3","3","33","1","0","0","0"
"20214","11440590","용강동","CS300007","육류판매","11","11","0","0","9","1","0"
"20214","11440590","용강동","CS300008","수산물판매","4","4","0","0","0","0","0"
"20214","11440590","용강동","CS300009","청과상","15","15","7","1","13","2","0"
"20214","11440590","용강동","CS300010","반찬가게","40","41","5","2","5","2","1"
"20214","11440590","용강동","CS300011","일반의류","47","47","2","1","0","0","0"
"20214","11440590","용강동","CS300013","유아의류","0","1","0","0","0","0","1"
"20214","11440590","용강동","CS300014","신발","3","3","33","1","0","0","0"
"20214","11440590","용강동","CS300015","가방","4","4","0","0","0","0","0"
"20214","11440590","용강동","CS300016","안경","4","5","20","1","0","0","1"
"20214","11440590","용강동","CS300017","시계및귀금속","5","5","40","2","0","0","0"
"20214","11440590","용강동","CS300018","의약품","20","21","0","0","5","1","1"
"20214","11440590","용강동","CS300019","의료기기","15","15","7","1","0","0","0"
"20214","11440590","용강동","CS300020","서적","16","17","0","0","0","0","1"
"20214","11440590","용강동","CS300021","문구","18","20","5","1","0","0","2"
"20214","11440590","용강동","CS300022","화장품","54","56","4","2","5","3","2"
"20214","11440590","용강동","CS300023","미용재료","4","4","0","0","0","0","0"
"20214","11440590","용강동","CS300024","운동/경기용품","9","9","0","0","0","0","0"
"20214","11440590","용강동","CS300025","자전거 및 기타운송장비","3","3","0","0","0","0","0"
"20214","11440590","용강동","CS300026","완구","2","2","0","0","0","0","0"
"20214","11440590","용강동","CS300027","섬유제품","10","10","0","0","0","0","0"
"20214","11440590","용강동","CS300028","화초","10","10","0","0","0","0","0"
"20214","11440590","용강동","CS300029","애완동물","2","2","50","1","0","0","0"
"20214","11440590","용강동","CS300031","가구","4","4","25","1","0","0","0"
"20214","11440590","용강동","CS300032","가전제품","5","5","0","0","0","0","0"
"20214","11440590","용강동","CS300033","철물점","6","6","0","0","0","0","0"
"20214","11440590","용강동","CS300034","악기","3","3","0","0","0","0","0"
"20214","11440590","용강동","CS300035","인테리어","8","8","0","0","0","0","0"
