"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20224","11710532","거여2동","CS100007","치킨전문점","2","8","13","1","13","1","6"
"20224","11710532","거여2동","CS100008","분식전문점","7","12","8","1","8","1","5"
"20224","11710532","거여2동","CS100009","호프-간이주점","16","19","16","3","0","0","3"
"20224","11710532","거여2동","CS100010","커피-음료","9","19","5","1","0","0","10"
"20224","11710532","거여2동","CS200001","일반교습학원","46","52","2","1","2","1","6"
"20224","11710532","거여2동","CS200002","외국어학원","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS200003","예술학원","23","26","19","5","8","2","3"
"20224","11710532","거여2동","CS200005","스포츠 강습","16","16","13","2","0","0","0"
"20224","11710532","거여2동","CS200006","일반의원","30","30","0","0","0","0","0"
"20224","11710532","거여2동","CS200007","치과의원","11","11","0","0","0","0","0"
"20224","11710532","거여2동","CS200008","한의원","7","7","0","0","0","0","0"
"20224","11710532","거여2동","CS200009","동물병원","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200015","세무사사무소","2","2","0","0","0","0","0"
"20224","11710532","거여2동","CS200016","당구장","7","7","14","1","14","1","0"
"20224","11710532","거여2동","CS200017","골프연습장","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS200018","볼링장","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200019","PC방","2","2","0","0","0","0","0"
"20224","11710532","거여2동","CS200022","복권방","2","2","0","0","0","0","0"
"20224","11710532","거여2동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200024","스포츠클럽","11","12","17","2","17","2","1"
"20224","11710532","거여2동","CS200025","자동차수리","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS200026","자동차미용","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200028","미용실","35","37","3","1","3","1","2"
"20224","11710532","거여2동","CS200029","네일숍","2","2","0","0","0","0","0"
"20224","11710532","거여2동","CS200030","피부관리실","10","10","0","0","0","0","0"
"20224","11710532","거여2동","CS200031","세탁소","13","14","0","0","0","0","1"
"20224","11710532","거여2동","CS200032","가전제품수리","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS200033","부동산중개업","55","55","0","0","4","2","0"
"20224","11710532","거여2동","CS200034","여관","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200037","노래방","8","10","0","0","0","0","2"
"20224","11710532","거여2동","CS200038","독서실","11","13","23","3","0","0","2"
"20224","11710532","거여2동","CS200041","사진관","5","5","0","0","0","0","0"
"20224","11710532","거여2동","CS200042","통번역서비스","6","6","0","0","0","0","0"
"20224","11710532","거여2동","CS200043","건축물청소","14","14","0","0","0","0","0"
"20224","11710532","거여2동","CS200044","여행사","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS200047","가정용품임대","2","2","50","1","0","0","0"
"20224","11710532","거여2동","CS300001","슈퍼마켓","8","13","8","1","0","0","5"
"20224","11710532","거여2동","CS300002","편의점","2","14","0","0","0","0","12"
"20224","11710532","거여2동","CS300003","컴퓨터및주변장치판매","5","5","0","0","0","0","0"
"20224","11710532","거여2동","CS300004","핸드폰","9","9","0","0","0","0","0"
"20224","11710532","거여2동","CS300005","주류도매","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS300006","미곡판매","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS300007","육류판매","9","9","22","2","11","1","0"
"20224","11710532","거여2동","CS300008","수산물판매","6","6","0","0","0","0","0"
"20224","11710532","거여2동","CS300009","청과상","9","10","0","0","0","0","1"
"20224","11710532","거여2동","CS300010","반찬가게","16","17","0","0","6","1","1"
"20224","11710532","거여2동","CS300011","일반의류","22","22","5","1","0","0","0"
"20224","11710532","거여2동","CS300014","신발","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS300015","가방","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS300016","안경","3","4","0","0","0","0","1"
"20224","11710532","거여2동","CS300017","시계및귀금속","2","2","0","0","0","0","0"
"20224","11710532","거여2동","CS300018","의약품","20","22","14","3","0","0","2"
"20224","11710532","거여2동","CS300019","의료기기","9","9","0","0","0","0","0"
"20224","11710532","거여2동","CS300020","서적","4","4","25","1","0","0","0"
"20224","11710532","거여2동","CS300021","문구","5","6","17","1","0","0","1"
"20224","11710532","거여2동","CS300022","화장품","10","11","0","0","0","0","1"
"20224","11710532","거여2동","CS300023","미용재료","2","2","0","0","0","0","0"
"20224","11710532","거여2동","CS300024","운동/경기용품","4","4","0","0","25","1","0"
"20224","11710532","거여2동","CS300025","자전거 및 기타운송장비","0","0","0","0","0","1","0"
"20224","11710532","거여2동","CS300026","완구","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS300027","섬유제품","3","3","0","0","0","0","0"
"20224","11710532","거여2동","CS300028","화초","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS300029","애완동물","2","2","50","1","0","0","0"
"20224","11710532","거여2동","CS300031","가구","5","5","0","0","0","0","0"
"20224","11710532","거여2동","CS300032","가전제품","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS300033","철물점","2","2","0","0","0","0","0"
"20224","11710532","거여2동","CS300034","악기","1","1","0","0","0","0","0"
"20224","11710532","거여2동","CS300035","인테리어","3","3","0","0","0","0","0"
"20224","11710532","거여2동","CS300036","조명용품","6","6","0","0","0","0","0"
"20224","11710532","거여2동","CS300038","자동차부품","4","4","0","0","0","0","0"
"20224","11710532","거여2동","CS300043","전자상거래업","22","22","14","3","0","0","0"
"20224","11710540","마천1동","CS100001","한식음식점","76","81","3","2","4","3","5"
"20224","11710540","마천1동","CS100002","중식음식점","1","2","0","0","50","1","1"
"20224","11710540","마천1동","CS100003","일식음식점","0","1","0","0","0","0","1"
"20224","11710540","마천1동","CS100004","양식음식점","5","5","0","0","0","0","0"
"20224","11710540","마천1동","CS100005","제과점","3","3","0","0","0","0","0"
"20224","11710540","마천1동","CS100006","패스트푸드점","0","5","0","0","0","0","5"
"20224","11710540","마천1동","CS100007","치킨전문점","3","8","0","0","0","0","5"
"20224","11710540","마천1동","CS100008","분식전문점","11","13","8","1","0","0","2"
"20224","11710540","마천1동","CS100009","호프-간이주점","29","30","3","1","3","1","1"
"20224","11710540","마천1동","CS100010","커피-음료","10","14","0","0","0","0","4"
"20224","11710540","마천1동","CS200001","일반교습학원","17","19","0","0","0","0","2"
"20224","11710540","마천1동","CS200002","외국어학원","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS200003","예술학원","13","14","0","0","7","1","1"
"20224","11710540","마천1동","CS200005","스포츠 강습","6","6","0","0","0","0","0"
"20224","11710540","마천1동","CS200006","일반의원","12","12","0","0","0","0","0"
"20224","11710540","마천1동","CS200007","치과의원","5","5","0","0","0","0","0"
"20224","11710540","마천1동","CS200008","한의원","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"20224","11710540","마천1동","CS200016","당구장","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS200017","골프연습장","2","2","0","0","0","0","0"
"20224","11710540","마천1동","CS200019","PC방","2","2","0","0","50","1","0"
"20224","11710540","마천1동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS200022","복권방","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS200024","스포츠클럽","2","2","100","2","50","1","0"
"20224","11710540","마천1동","CS200025","자동차수리","7","7","0","0","0","0","0"
"20224","11710540","마천1동","CS200026","자동차미용","2","3","0","0","0","0","1"
"20224","11710540","마천1동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS200028","미용실","35","36","0","0","0","0","1"
"20224","11710540","마천1동","CS200029","네일숍","7","7","0","0","0","0","0"
"20224","11710540","마천1동","CS200030","피부관리실","7","7","0","0","0","0","0"
"20224","11710540","마천1동","CS200031","세탁소","4","5","0","0","0","0","1"
"20224","11710540","마천1동","CS200032","가전제품수리","15","15","0","0","0","0","0"
"20224","11710540","마천1동","CS200033","부동산중개업","82","82","4","3","1","1","0"
"20224","11710540","마천1동","CS200034","여관","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS200037","노래방","15","15","13","2","0","0","0"
"20224","11710540","마천1동","CS200038","독서실","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS200041","사진관","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS200043","건축물청소","10","10","0","0","10","1","0"
"20224","11710540","마천1동","CS200044","여행사","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS200047","가정용품임대","2","2","0","0","0","0","0"
"20224","11710540","마천1동","CS300001","슈퍼마켓","14","15","0","0","7","1","1"
"20224","11710540","마천1동","CS300002","편의점","8","18","0","0","0","0","10"
"20224","11710540","마천1동","CS300003","컴퓨터및주변장치판매","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS300004","핸드폰","11","11","0","0","0","0","0"
"20224","11710540","마천1동","CS300005","주류도매","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS300006","미곡판매","3","3","0","0","0","0","0"
"20224","11710540","마천1동","CS300007","육류판매","12","12","0","0","0","0","0"
"20224","11710540","마천1동","CS300008","수산물판매","10","10","10","1","0","0","0"
"20224","11710540","마천1동","CS300009","청과상","14","14","7","1","7","1","0"
"20224","11710540","마천1동","CS300010","반찬가게","15","15","0","0","7","1","0"
"20224","11710540","마천1동","CS300011","일반의류","22","22","5","1","5","1","0"
"20224","11710540","마천1동","CS300012","한복점","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS300014","신발","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS300015","가방","3","3","33","1","0","0","0"
"20224","11710540","마천1동","CS300016","안경","2","2","0","0","0","0","0"
"20224","11710540","마천1동","CS300017","시계및귀금속","3","3","0","0","0","0","0"
"20224","11710540","마천1동","CS300018","의약품","18","19","5","1","0","0","1"
"20224","11710540","마천1동","CS300019","의료기기","5","5","0","0","0","0","0"
"20224","11710540","마천1동","CS300020","서적","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS300021","문구","6","6","0","0","0","0","0"
"20224","11710540","마천1동","CS300022","화장품","7","7","0","0","0","0","0"
"20224","11710540","마천1동","CS300023","미용재료","3","3","0","0","0","0","0"
"20224","11710540","마천1동","CS300024","운동/경기용품","3","3","0","0","0","0","0"
"20224","11710540","마천1동","CS300026","완구","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS300027","섬유제품","2","2","0","0","0","0","0"
"20224","11710540","마천1동","CS300028","화초","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS300029","애완동물","2","2","0","0","0","0","0"
"20224","11710540","마천1동","CS300031","가구","5","5","0","0","0","0","0"
"20224","11710540","마천1동","CS300032","가전제품","6","6","0","0","0","0","0"
"20224","11710540","마천1동","CS300033","철물점","3","3","0","0","0","0","0"
"20224","11710540","마천1동","CS300034","악기","1","1","0","0","0","0","0"
"20224","11710540","마천1동","CS300035","인테리어","10","10","0","0","0","0","0"
"20224","11710540","마천1동","CS300036","조명용품","5","5","20","1","0","0","0"
"20224","11710540","마천1동","CS300038","자동차부품","3","3","0","0","0","0","0"
"20224","11710540","마천1동","CS300039","모터사이클및부품","2","2","0","0","0","0","0"
"20224","11710540","마천1동","CS300040","재생용품 판매점","4","4","0","0","0","0","0"
"20224","11710540","마천1동","CS300043","전자상거래업","26","26","12","3","0","0","0"
"20224","11710550","마천2동","CS100001","한식음식점","99","108","3","3","1","1","9"
"20224","11710550","마천2동","CS100002","중식음식점","9","9","0","0","11","1","0"
"20224","11710550","마천2동","CS100003","일식음식점","3","4","25","1","25","1","1"
"20224","11710550","마천2동","CS100004","양식음식점","6","7","29","2","0","0","1"
"20224","11710550","마천2동","CS100005","제과점","7","9","0","0","0","0","2"
"20224","11710550","마천2동","CS100006","패스트푸드점","1","6","0","0","0","0","5"
"20224","11710550","마천2동","CS100007","치킨전문점","8","16","13","2","6","1","8"
"20224","11710550","마천2동","CS100008","분식전문점","21","32","3","1","3","1","11"
"20224","11710550","마천2동","CS100009","호프-간이주점","21","24","4","1","8","2","3"
"20224","11710550","마천2동","CS100010","커피-음료","22","27","15","4","0","0","5"
"20224","11710550","마천2동","CS200001","일반교습학원","13","17","6","1","0","0","4"
"20224","11710550","마천2동","CS200002","외국어학원","3","3","0","0","0","0","0"
"20224","11710550","마천2동","CS200003","예술학원","15","15","7","1","7","1","0"
"20224","11710550","마천2동","CS200005","스포츠 강습","14","14","7","1","7","1","0"
"20224","11710550","마천2동","CS200006","일반의원","18","18","0","0","0","0","0"
"20224","11710550","마천2동","CS200007","치과의원","10","10","0","0","0","0","0"
"20224","11710550","마천2동","CS200008","한의원","13","13","0","0","0","0","0"
"20224","11710550","마천2동","CS200009","동물병원","3","3","0","0","0","0","0"
"20224","11710550","마천2동","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS200016","당구장","11","11","0","0","0","0","0"
"20224","11710550","마천2동","CS200017","골프연습장","3","3","0","0","0","0","0"
"20224","11710550","마천2동","CS200019","PC방","5","5","40","2","0","0","0"
"20224","11710550","마천2동","CS200022","복권방","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS200023","통신기기수리","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS200025","자동차수리","6","7","0","0","0","0","1"
"20224","11710550","마천2동","CS200026","자동차미용","2","2","0","0","50","1","0"
"20224","11710550","마천2동","CS200028","미용실","46","48","4","2","2","1","2"
"20224","11710550","마천2동","CS200029","네일숍","8","8","0","0","0","0","0"
"20224","11710550","마천2동","CS200030","피부관리실","9","9","0","0","0","0","0"
"20224","11710550","마천2동","CS200031","세탁소","7","10","0","0","0","0","3"
"20224","11710550","마천2동","CS200032","가전제품수리","9","9","0","0","0","0","0"
"20224","11710550","마천2동","CS200033","부동산중개업","56","56","2","1","2","1","0"
"20224","11710550","마천2동","CS200037","노래방","11","11","0","0","0","0","0"
"20224","11710550","마천2동","CS200038","독서실","2","3","0","0","0","0","1"
"20224","11710550","마천2동","CS200040","녹음실","1","1","0","0","0","0","0"
"20224","11710550","마천2동","CS200041","사진관","5","5","0","0","0","0","0"
"20224","11710550","마천2동","CS200042","통번역서비스","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS200043","건축물청소","15","15","0","0","0","0","0"
"20224","11710550","마천2동","CS200044","여행사","1","1","0","0","0","0","0"
"20224","11710550","마천2동","CS200047","가정용품임대","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS300001","슈퍼마켓","18","19","0","0","11","2","1"
"20224","11710550","마천2동","CS300002","편의점","5","16","44","7","19","3","11"
"20224","11710550","마천2동","CS300003","컴퓨터및주변장치판매","6","6","0","0","0","0","0"
"20224","11710550","마천2동","CS300004","핸드폰","23","23","0","0","9","2","0"
"20224","11710550","마천2동","CS300005","주류도매","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS300006","미곡판매","13","13","8","1","0","0","0"
"20224","11710550","마천2동","CS300007","육류판매","32","38","0","0","0","0","6"
"20224","11710550","마천2동","CS300008","수산물판매","34","34","3","1","0","0","0"
"20224","11710550","마천2동","CS300009","청과상","30","30","0","0","0","0","0"
"20224","11710550","마천2동","CS300010","반찬가게","35","35","0","0","0","0","0"
"20224","11710550","마천2동","CS300011","일반의류","69","69","1","1","1","1","0"
"20224","11710550","마천2동","CS300013","유아의류","1","1","0","0","0","0","0"
"20224","11710550","마천2동","CS300014","신발","6","6","0","0","0","0","0"
"20224","11710550","마천2동","CS300015","가방","2","2","50","1","50","1","0"
"20224","11710550","마천2동","CS300016","안경","4","6","0","0","0","0","2"
"20224","11710550","마천2동","CS300017","시계및귀금속","6","6","0","0","0","0","0"
"20224","11710550","마천2동","CS300018","의약품","19","20","5","1","0","0","1"
"20224","11710550","마천2동","CS300019","의료기기","12","12","0","0","0","0","0"
"20224","11710550","마천2동","CS300020","서적","6","6","17","1","17","1","0"
"20224","11710550","마천2동","CS300021","문구","3","4","0","0","0","0","1"
"20224","11710550","마천2동","CS300022","화장품","12","13","0","0","0","0","1"
"20224","11710550","마천2동","CS300023","미용재료","1","1","0","0","0","0","0"
"20224","11710550","마천2동","CS300024","운동/경기용품","7","7","0","0","0","0","0"
"20224","11710550","마천2동","CS300025","자전거 및 기타운송장비","4","4","0","0","0","0","0"
"20224","11710550","마천2동","CS300026","완구","1","1","0","0","0","0","0"
"20224","11710550","마천2동","CS300027","섬유제품","10","10","0","0","0","0","0"
"20224","11710550","마천2동","CS300028","화초","6","6","0","0","0","0","0"
"20224","11710550","마천2동","CS300029","애완동물","7","7","0","0","0","0","0"
"20224","11710550","마천2동","CS300031","가구","7","7","0","0","0","0","0"
"20224","11710550","마천2동","CS300032","가전제품","9","9","0","0","0","0","0"
"20224","11710550","마천2동","CS300033","철물점","10","10","10","1","0","0","0"
"20224","11710550","마천2동","CS300035","인테리어","5","5","0","0","0","0","0"
"20224","11710550","마천2동","CS300036","조명용품","5","5","0","0","0","0","0"
"20224","11710550","마천2동","CS300038","자동차부품","6","6","0","0","0","0","0"
"20224","11710550","마천2동","CS300039","모터사이클및부품","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"20224","11710550","마천2동","CS300041","예술품","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS300042","주유소","2","2","0","0","0","0","0"
"20224","11710550","마천2동","CS300043","전자상거래업","23","24","8","2","4","1","1"
"20224","11710561","방이1동","CS100001","한식음식점","110","119","1","1","3","4","9"
"20224","11710561","방이1동","CS100002","중식음식점","7","12","33","4","17","2","5"
"20224","11710561","방이1동","CS100003","일식음식점","16","19","5","1","0","0","3"
"20224","11710561","방이1동","CS100004","양식음식점","18","18","6","1","0","0","0"
"20224","11710561","방이1동","CS100005","제과점","9","15","7","1","0","0","6"
"20224","11710561","방이1동","CS100006","패스트푸드점","5","12","17","2","25","3","7"
"20224","11710561","방이1동","CS100007","치킨전문점","6","11","0","0","18","2","5"
"20224","11710561","방이1동","CS100008","분식전문점","8","15","0","0","13","2","7"
"20224","11710561","방이1동","CS100009","호프-간이주점","22","25","0","0","0","0","3"
"20224","11710561","방이1동","CS100010","커피-음료","54","71","14","10","1","1","17"
"20224","11710561","방이1동","CS200001","일반교습학원","171","186","4","7","2","3","15"
"20224","11710561","방이1동","CS200002","외국어학원","17","17","12","2","0","0","0"
"20224","11710561","방이1동","CS200003","예술학원","36","39","5","2","3","1","3"
"20224","11710561","방이1동","CS200004","컴퓨터학원","2","2","0","0","0","0","0"
"20224","11710561","방이1동","CS200005","스포츠 강습","20","20","5","1","0","0","0"
"20224","11710561","방이1동","CS200006","일반의원","18","18","17","3","22","4","0"
"20224","11710561","방이1동","CS200007","치과의원","10","10","0","0","0","0","0"
"20224","11710561","방이1동","CS200008","한의원","10","10","0","0","0","0","0"
"20224","11710561","방이1동","CS200009","동물병원","3","3","0","0","0","0","0"
"20224","11710561","방이1동","CS200012","법무사사무소","2","2","0","0","0","0","0"
"20224","11710561","방이1동","CS200013","기타법무서비스","4","4","0","0","0","0","0"
"20224","11710561","방이1동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS200015","세무사사무소","8","8","0","0","0","0","0"
"20224","11710561","방이1동","CS200016","당구장","10","10","0","0","0","0","0"
"20224","11710561","방이1동","CS200017","골프연습장","12","12","0","0","0","0","0"
"20224","11710561","방이1동","CS200019","PC방","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS200021","기타오락장","3","3","0","0","33","1","0"
"20224","11710561","방이1동","CS200022","복권방","2","2","0","0","0","0","0"
"20224","11710561","방이1동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS200024","스포츠클럽","18","19","0","0","5","1","1"
"20224","11710561","방이1동","CS200025","자동차수리","14","17","0","0","0","0","3"
"20224","11710561","방이1동","CS200026","자동차미용","6","6","0","0","0","0","0"
"20224","11710561","방이1동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20224","11710561","방이1동","CS200028","미용실","41","43","0","0","2","1","2"
"20224","11710561","방이1동","CS200029","네일숍","12","12","0","0","17","2","0"
"20224","11710561","방이1동","CS200030","피부관리실","16","16","0","0","0","0","0"
"20224","11710561","방이1동","CS200031","세탁소","9","12","0","0","0","0","3"
"20224","11710561","방이1동","CS200032","가전제품수리","0","1","0","0","0","0","1"
"20224","11710561","방이1동","CS200033","부동산중개업","60","60","2","1","0","0","0"
"20224","11710561","방이1동","CS200037","노래방","13","14","0","0","0","0","1"
"20224","11710561","방이1동","CS200038","독서실","17","20","5","1","0","0","3"
"20224","11710561","방이1동","CS200040","녹음실","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS200041","사진관","16","16","19","3","13","2","0"
"20224","11710561","방이1동","CS200042","통번역서비스","7","7","0","0","0","0","0"
"20224","11710561","방이1동","CS200043","건축물청소","6","6","0","0","0","0","0"
"20224","11710561","방이1동","CS200044","여행사","10","10","0","0","0","0","0"
"20224","11710561","방이1동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300001","슈퍼마켓","7","17","18","3","0","0","10"
"20224","11710561","방이1동","CS300002","편의점","6","19","0","0","0","0","13"
"20224","11710561","방이1동","CS300003","컴퓨터및주변장치판매","4","4","0","0","0","0","0"
"20224","11710561","방이1동","CS300004","핸드폰","14","14","7","1","7","1","0"
"20224","11710561","방이1동","CS300005","주류도매","4","4","0","0","0","0","0"
"20224","11710561","방이1동","CS300006","미곡판매","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300007","육류판매","8","8","38","3","0","0","0"
"20224","11710561","방이1동","CS300008","수산물판매","7","7","0","0","0","0","0"
"20224","11710561","방이1동","CS300009","청과상","6","6","0","0","0","0","0"
"20224","11710561","방이1동","CS300010","반찬가게","15","17","6","1","0","0","2"
"20224","11710561","방이1동","CS300011","일반의류","46","46","0","0","0","0","0"
"20224","11710561","방이1동","CS300014","신발","0","1","0","0","0","0","1"
"20224","11710561","방이1동","CS300015","가방","2","2","0","0","0","0","0"
"20224","11710561","방이1동","CS300016","안경","3","4","0","0","0","0","1"
"20224","11710561","방이1동","CS300017","시계및귀금속","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300018","의약품","23","23","0","0","0","0","0"
"20224","11710561","방이1동","CS300019","의료기기","14","14","0","0","0","0","0"
"20224","11710561","방이1동","CS300020","서적","4","4","0","0","0","0","0"
"20224","11710561","방이1동","CS300021","문구","8","9","0","0","0","0","1"
"20224","11710561","방이1동","CS300022","화장품","21","22","5","1","0","0","1"
"20224","11710561","방이1동","CS300023","미용재료","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300024","운동/경기용품","9","9","0","0","0","0","0"
"20224","11710561","방이1동","CS300025","자전거 및 기타운송장비","6","6","0","0","0","0","0"
"20224","11710561","방이1동","CS300026","완구","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300027","섬유제품","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300028","화초","14","14","0","0","7","1","0"
"20224","11710561","방이1동","CS300029","애완동물","8","9","0","0","0","0","1"
"20224","11710561","방이1동","CS300031","가구","6","6","0","0","0","0","0"
"20224","11710561","방이1동","CS300032","가전제품","3","3","0","0","0","0","0"
"20224","11710561","방이1동","CS300033","철물점","3","3","0","0","0","0","0"
"20224","11710561","방이1동","CS300035","인테리어","4","4","0","0","25","1","0"
"20224","11710561","방이1동","CS300036","조명용품","13","13","0","0","0","0","0"
"20224","11710561","방이1동","CS300038","자동차부품","4","4","0","0","0","0","0"
"20224","11710561","방이1동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300041","예술품","2","2","50","1","0","0","0"
"20224","11710561","방이1동","CS300042","주유소","1","1","0","0","0","0","0"
"20224","11710561","방이1동","CS300043","전자상거래업","53","53","8","4","2","1","0"
"20224","11710562","방이2동","CS100001","한식음식점","257","313","9","29","6","20","56"
"20224","11710562","방이2동","CS100002","중식음식점","22","26","0","0","4","1","4"
"20224","11710562","방이2동","CS100003","일식음식점","46","55","16","9","6","3","9"
"20224","11710562","방이2동","CS100004","양식음식점","35","39","15","6","3","1","4"
"20224","11710562","방이2동","CS100005","제과점","21","26","8","2","0","0","5"
"20224","11710562","방이2동","CS100006","패스트푸드점","13","30","20","6","3","1","17"
"20224","11710562","방이2동","CS100007","치킨전문점","12","30","7","2","3","1","18"
"20224","11710562","방이2동","CS100008","분식전문점","32","44","11","5","5","2","12"
"20224","11710562","방이2동","CS100009","호프-간이주점","131","153","6","9","5","7","22"
"20224","11710562","방이2동","CS100010","커피-음료","65","90","3","3","3","3","25"
"20224","11710562","방이2동","CS200001","일반교습학원","37","42","0","0","0","0","5"
"20224","11710562","방이2동","CS200002","외국어학원","3","4","0","0","0","0","1"
"20224","11710562","방이2동","CS200003","예술학원","17","17","12","2","6","1","0"
"20224","11710562","방이2동","CS200005","스포츠 강습","42","42","2","1","2","1","0"
"20224","11710562","방이2동","CS200006","일반의원","34","34","0","0","0","0","0"
"20224","11710562","방이2동","CS200007","치과의원","20","20","0","0","0","0","0"
"20224","11710562","방이2동","CS200008","한의원","16","16","6","1","0","0","0"
"20224","11710562","방이2동","CS200009","동물병원","4","4","0","0","0","0","0"
"20224","11710562","방이2동","CS200010","변호사사무소","7","7","0","0","0","0","0"
"20224","11710562","방이2동","CS200011","변리사사무소","3","3","0","0","0","0","0"
"20224","11710562","방이2동","CS200012","법무사사무소","9","9","0","0","0","0","0"
"20224","11710562","방이2동","CS200013","기타법무서비스","11","11","18","2","9","1","0"
"20224","11710562","방이2동","CS200014","회계사사무소","7","7","0","0","0","0","0"
"20224","11710562","방이2동","CS200015","세무사사무소","80","80","0","0","1","1","0"
"20224","11710562","방이2동","CS200016","당구장","19","23","9","2","4","1","4"
"20224","11710562","방이2동","CS200017","골프연습장","12","14","0","0","0","0","2"
"20224","11710562","방이2동","CS200018","볼링장","2","2","0","0","0","0","0"
"20224","11710562","방이2동","CS200019","PC방","9","11","18","2","9","1","2"
"20224","11710562","방이2동","CS200021","기타오락장","7","7","0","0","0","0","0"
"20224","11710562","방이2동","CS200022","복권방","5","5","0","0","0","0","0"
"20224","11710562","방이2동","CS200023","통신기기수리","2","2","0","0","0","0","0"
"20224","11710562","방이2동","CS200024","스포츠클럽","22","22","0","0","5","1","0"
"20224","11710562","방이2동","CS200025","자동차수리","14","18","0","0","0","0","4"
"20224","11710562","방이2동","CS200026","자동차미용","12","13","0","0","0","0","1"
"20224","11710562","방이2동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20224","11710562","방이2동","CS200028","미용실","50","52","0","0","8","4","2"
"20224","11710562","방이2동","CS200029","네일숍","24","24","13","3","0","0","0"
"20224","11710562","방이2동","CS200030","피부관리실","48","48","8","4","6","3","0"
"20224","11710562","방이2동","CS200031","세탁소","24","27","4","1","0","0","3"
"20224","11710562","방이2동","CS200032","가전제품수리","7","7","0","0","0","0","0"
"20224","11710562","방이2동","CS200033","부동산중개업","248","248","3","8","2","4","0"
"20224","11710562","방이2동","CS200034","여관","48","50","4","2","4","2","2"
"20224","11710562","방이2동","CS200035","게스트하우스","2","2","50","1","0","0","0"
"20224","11710562","방이2동","CS200037","노래방","54","55","6","3","4","2","1"
"20224","11710562","방이2동","CS200038","독서실","3","3","0","0","0","0","0"
